tax_id,Order,Family,Species,Density_log10,SD_log10,Q2.5_log10,Q5_log10,Q25_log10,Q75_log10,Q95_log10,Q97.5_log10,Predicted_Density_n_km2,Q2.5,Q5,Q25,Q75,Q95,Q97.5
22702978,Passeriformes,Furnariidae,Sclerurus_guatemalensis,1.156440807,0.517873443,0.145560296,0.307697368,0.805052626,1.506180003,2.007506411,2.168611153,14.336,1.398,2.031,6.383,32.076,101.743,147.439
22702962,Passeriformes,Furnariidae,Sclerurus_mexicanus,1.179378126,0.518331218,0.165732643,0.328566608,0.830087318,1.528771605,2.030702057,2.193293328,15.114,1.465,2.131,6.762,33.789,107.325,156.061
22702965,Passeriformes,Furnariidae,Sclerurus_rufigularis,1.207745178,0.518883448,0.19290309,0.355763248,0.857945055,1.558107643,2.059802825,2.222068386,16.134,1.559,2.269,7.21,36.15,114.763,166.751
22702878,Passeriformes,Furnariidae,Simoxenops_striatus,0.992692063,0.516516193,-0.011950546,0.146463116,0.645153454,1.341093907,1.838909225,2.001645684,9.833,0.973,1.401,4.417,21.933,69.01,100.38
22702872,Passeriformes,Furnariidae,Simoxenops_ucayalae,1.003937602,0.517600951,-0.004688788,0.157679353,0.653279595,1.35285752,1.857489874,2.01644788,10.091,0.989,1.438,4.501,22.535,72.026,103.86
22702676,Passeriformes,Furnariidae,Siptornis_striaticollis,1.114241637,0.51307907,0.10577412,0.266285085,0.766207087,1.459421919,1.953666723,2.119612873,13.009,1.276,1.846,5.837,28.802,89.881,131.708
22702597,Passeriformes,Furnariidae,Siptornopsis_hypochondriaca,0.985746719,0.513689352,-0.041952172,0.136622065,0.639331361,1.339791377,1.813925454,2.007922392,9.677,0.908,1.37,4.358,21.867,65.152,101.841
22702642,Passeriformes,Furnariidae,Spartonoica_maluroides,1.132972399,0.526858972,0.104479928,0.267844156,0.778124533,1.487634316,1.998859581,2.16828571,13.582,1.272,1.853,6,30.735,99.738,147.328
22702150,Passeriformes,Furnariidae,Sylviorthorhynchus_desmursii,0.988949923,0.527666272,-0.042059164,0.121786329,0.632966758,1.346047578,1.855338108,2.019688423,9.749,0.908,1.324,4.295,22.184,71.67,104.638
22702301,Passeriformes,Furnariidae,Synallaxis_albescens,0.977391682,0.538304798,-0.072961264,0.094402082,0.614216931,1.3398611,1.863073846,2.032647597,9.493,0.845,1.243,4.114,21.871,72.958,107.807
22702311,Passeriformes,Furnariidae,Synallaxis_albigularis,1.12185669,0.517247674,0.111212949,0.273274433,0.772916772,1.471344417,1.971548812,2.133327253,13.239,1.292,1.876,5.928,29.604,93.659,135.934
22702290,Passeriformes,Furnariidae,Synallaxis_azarae,1.04846825,0.515672015,0.042730917,0.201845972,0.700950909,1.396339298,1.89406421,2.059310341,11.181,1.103,1.592,5.023,24.908,78.355,114.633
22702308,Passeriformes,Furnariidae,Synallaxis_brachyura,1.12901114,0.518851302,0.110095814,0.275704314,0.780162318,1.478092585,1.979416825,2.141928296,13.459,1.289,1.887,6.028,30.067,95.371,138.653
22702328,Passeriformes,Furnariidae,Synallaxis_cabanisi,1.075665266,0.516788373,0.069221365,0.228163793,0.726910318,1.424908544,1.921660259,2.085933797,11.903,1.173,1.691,5.332,26.602,83.495,121.88
22702387,Passeriformes,Furnariidae,Synallaxis_candei,1.245554012,0.521736804,0.227404219,0.387250697,0.894959091,1.594265028,2.102801086,2.268005493,17.602,1.688,2.439,7.852,39.288,126.707,185.356
22702369,Passeriformes,Furnariidae,Synallaxis_castanea,1.156202645,0.524274048,0.166727578,0.321534636,0.800538219,1.504032609,2.038290379,2.220811893,14.329,1.468,2.097,6.317,31.918,109.217,166.269
22702363,Passeriformes,Furnariidae,Synallaxis_cherriei,1.117926323,0.51731678,0.097778163,0.26170051,0.767850225,1.469339432,1.966636542,2.11978127,13.12,1.253,1.827,5.859,29.467,92.605,131.759
22702337,Passeriformes,Furnariidae,Synallaxis_cinerascens,1.045617618,0.517489301,0.036087272,0.197301465,0.695803224,1.395630438,1.894601515,2.056740222,11.108,1.087,1.575,4.964,24.867,78.452,113.957
22702381,Passeriformes,Furnariidae,Synallaxis_cinnamomea,1.08981628,0.516140359,0.075123678,0.245049436,0.742389768,1.436595903,1.93577608,2.099432629,12.297,1.189,1.758,5.526,27.327,86.253,125.728
22702295,Passeriformes,Furnariidae,Synallaxis_courseni,0.926858886,0.513430687,-0.141904021,0.092320151,0.579991672,1.270797466,1.759966922,1.907891814,8.45,0.721,1.237,3.802,18.655,57.54,80.889
22702378,Passeriformes,Furnariidae,Synallaxis_erythrothorax,1.179320228,0.521819653,0.15959424,0.32246369,0.826671684,1.531397911,2.037435227,2.199919965,15.112,1.444,2.101,6.709,33.994,109.002,158.46
22702287,Passeriformes,Furnariidae,Synallaxis_frontalis,0.935447901,0.526736023,-0.093173053,0.069233023,0.579502896,1.290427369,1.801807287,1.965054897,8.619,0.807,1.173,3.798,19.518,63.359,92.269
22702372,Passeriformes,Furnariidae,Synallaxis_fuscorufa,1.10760858,0.506387076,0.078186868,0.259014301,0.7699745,1.444906362,1.937439454,2.076495383,12.812,1.197,1.816,5.888,27.855,86.584,119.26
22702354,Passeriformes,Furnariidae,Synallaxis_gujanensis,1.156658353,0.517414214,0.144850923,0.306616031,0.807708536,1.505324638,2.00657546,2.168650241,14.344,1.396,2.026,6.423,32.013,101.526,147.452
22702314,Passeriformes,Furnariidae,Synallaxis_hypospodia,1.084543702,0.519530606,0.070560737,0.230836441,0.733589522,1.434687357,1.939194132,2.100818034,12.149,1.176,1.702,5.415,27.207,86.935,126.13
22702317,Passeriformes,Furnariidae,Synallaxis_infuscata,1.1428457,0.510086407,0.143141259,0.312063429,0.800766003,1.487626127,1.968325586,2.134368186,13.895,1.39,2.051,6.321,30.734,92.966,136.26
22702393,Passeriformes,Furnariidae,Synallaxis_kollari,1.235029655,0.516806722,0.171150475,0.381075171,0.880843145,1.577637195,2.080289058,2.225186648,17.18,1.483,2.405,7.601,37.813,120.306,167.953
22702324,Passeriformes,Furnariidae,Synallaxis_macconnelli,1.145672584,0.519952835,0.130476687,0.291336713,0.795342904,1.496904393,2.000492651,2.165827745,13.985,1.35,1.956,6.242,31.398,100.114,146.497
22702350,Passeriformes,Furnariidae,Synallaxis_maranonica,1.2296449,0.514228671,0.22558689,0.374014439,0.88804229,1.565733825,2.081680148,2.258477418,16.969,1.681,2.366,7.728,36.79,120.692,181.333
22702321,Passeriformes,Furnariidae,Synallaxis_moesta,1.167356274,0.516412853,0.156312443,0.318218579,0.819719189,1.517110728,2.015991517,2.175279183,14.701,1.433,2.081,6.603,32.894,103.751,149.72
22702341,Passeriformes,Furnariidae,Synallaxis_propinqua,1.102722472,0.518679068,0.08933377,0.252008695,0.751340003,1.45310588,1.953477437,2.113430129,12.668,1.228,1.787,5.641,28.386,89.842,129.846
22702284,Passeriformes,Furnariidae,Synallaxis_ruficapilla,1.047566083,0.516485562,0.035188779,0.199352532,0.699410325,1.39663476,1.895727828,2.05735507,11.157,1.084,1.583,5.005,24.925,78.655,114.118
22702360,Passeriformes,Furnariidae,Synallaxis_rutilans,1.180090041,0.517967168,0.16642225,0.329522521,0.830877764,1.529195462,2.030536234,2.193339299,15.139,1.467,2.136,6.775,33.822,107.284,156.077
22702399,Passeriformes,Furnariidae,Synallaxis_scutata,1.049306488,0.515194861,0.041173862,0.204058321,0.702644025,1.397072273,1.896064271,2.054773798,11.202,1.099,1.6,5.042,24.95,78.716,113.442
22702304,Passeriformes,Furnariidae,Synallaxis_spixi,0.949403572,0.517861557,-0.063924299,0.098510441,0.599380929,1.298162925,1.801729611,1.962460546,8.9,0.863,1.255,3.975,19.868,63.348,91.719
22702331,Passeriformes,Furnariidae,Synallaxis_subpudica,1.068955524,0.514130339,0.056305361,0.212363853,0.724230369,1.414604779,1.910896113,2.05872047,11.721,1.138,1.631,5.299,25.978,81.451,114.478
22702334,Passeriformes,Furnariidae,Synallaxis_tithys,0.988422364,0.510772732,0.009230417,0.138678095,0.645163525,1.342810842,1.817429485,1.962704387,9.737,1.021,1.376,4.417,22.02,65.679,91.771
22702366,Passeriformes,Furnariidae,Synallaxis_unirufa,1.110370658,0.516162683,0.101104325,0.260531995,0.762899112,1.459372768,1.955149779,2.11792412,12.893,1.262,1.822,5.793,28.799,90.188,131.197
22724488,Passeriformes,Furnariidae,Synallaxis_whitneyi,1.064557968,0.525306329,0.049720097,0.209020768,0.706551544,1.41678454,1.93072492,2.087152808,11.603,1.121,1.618,5.088,26.109,85.256,122.223
22702375,Passeriformes,Furnariidae,Synallaxis_zimmeri,0.899903594,0.512621017,-0.136133695,0.048712929,0.559134853,1.22355978,1.747757239,1.907455423,7.942,0.731,1.119,3.624,16.732,55.944,80.808
22702803,Passeriformes,Furnariidae,Syndactyla_dimidiata,0.978561152,0.519042279,-0.034775407,0.125261426,0.62823178,1.32852061,1.828439824,1.991000824,9.518,0.923,1.334,4.248,21.307,67.366,97.949
22702767,Passeriformes,Furnariidae,Syndactyla_guttulata,1.098434718,0.515724204,0.103676089,0.252581368,0.750735613,1.445765147,1.953068392,2.114780767,12.544,1.27,1.789,5.633,27.91,89.757,130.251
22702929,Passeriformes,Furnariidae,Syndactyla_roraimae,1.157109567,0.519556365,0.13887219,0.307992914,0.807468324,1.507954093,2.013235725,2.174589279,14.359,1.377,2.032,6.419,32.207,103.095,149.482
22702777,Passeriformes,Furnariidae,Syndactyla_ruficollis,1.054806381,0.512678071,0.047284877,0.223096024,0.708915988,1.39678466,1.905425975,2.046967525,11.345,1.115,1.671,5.116,24.934,80.431,111.421
22702774,Passeriformes,Furnariidae,Syndactyla_rufosuperciliata,0.966245686,0.516579936,-0.046090794,0.116838858,0.618186028,1.314428847,1.815126999,1.976310214,9.252,0.899,1.309,4.151,20.627,65.332,94.691
22702771,Passeriformes,Furnariidae,Syndactyla_subalaris,1.081416894,0.51686077,0.071184983,0.23193495,0.732373311,1.429136253,1.929460751,2.08932787,12.062,1.178,1.706,5.4,26.862,85.008,122.837
22702023,Passeriformes,Furnariidae,Tarphonomus_certhioides,0.921817159,0.516438524,-0.088794534,0.07505965,0.573940806,1.268305485,1.768073003,1.933854992,8.353,0.815,1.189,3.749,18.548,58.624,85.873
22702012,Passeriformes,Furnariidae,Tarphonomus_harterti,0.949940976,0.519871098,-0.05993387,0.087463198,0.596975575,1.300633574,1.800099864,1.968162952,8.911,0.871,1.223,3.953,19.982,63.11,92.932
22702902,Passeriformes,Furnariidae,Thripadectes_flammulatus,0.965772947,0.514531878,-0.031109467,0.124404978,0.618448905,1.311438356,1.816596689,1.975211586,9.242,0.931,1.332,4.154,20.485,65.554,94.452
22702899,Passeriformes,Furnariidae,Thripadectes_holostictus,0.987024394,0.515732869,-0.025872461,0.138352206,0.63972277,1.335945813,1.83327803,1.994152412,9.706,0.942,1.375,4.362,21.674,68.121,98.663
22702887,Passeriformes,Furnariidae,Thripadectes_ignobilis,1.182855568,0.520246548,0.159886637,0.327442447,0.837031898,1.531071369,2.038231045,2.199240751,15.235,1.445,2.125,6.871,33.968,109.202,158.212
22702896,Passeriformes,Furnariidae,Thripadectes_melanorhynchus,1.021205858,0.514996563,0.008811449,0.175111768,0.674981079,1.369096824,1.863179781,2.02779896,10.5,1.02,1.497,4.731,23.394,72.976,106.61
22702890,Passeriformes,Furnariidae,Thripadectes_rufobrunneus,1.058317835,0.510007538,0.079949738,0.232688563,0.715332968,1.402359265,1.899543673,2.070295081,11.437,1.202,1.709,5.192,25.256,79.349,117.57
22702905,Passeriformes,Furnariidae,Thripadectes_scrutator,0.882185119,0.515106988,-0.129573793,0.037298825,0.536059124,1.232594901,1.725873136,1.88758839,7.624,0.742,1.09,3.436,17.084,53.195,77.195
22702893,Passeriformes,Furnariidae,Thripadectes_virgaticeps,1.041790314,0.516879394,0.033926064,0.192789057,0.694986502,1.39077276,1.890299717,2.059297903,11.01,1.081,1.559,4.954,24.591,77.678,114.63
22702591,Passeriformes,Furnariidae,Thripophaga_berlepschi,0.925873008,0.506516258,-0.063810136,0.096251523,0.579845722,1.269329834,1.749385878,1.909183095,8.431,0.863,1.248,3.801,18.592,56.155,81.13
22702585,Passeriformes,Furnariidae,Thripophaga_cherriei,1.256595471,0.525102749,0.27220951,0.380299212,0.922268497,1.600733701,2.12178726,2.28886398,18.055,1.872,2.4,8.361,39.878,132.369,194.475
22702594,Passeriformes,Furnariidae,Thripophaga_fusciceps,1.128852457,0.516830907,0.119177058,0.278128634,0.779668682,1.477382826,1.977051496,2.138031651,13.454,1.316,1.897,6.021,30.018,94.853,137.414
22702588,Passeriformes,Furnariidae,Thripophaga_macroura,1.074368646,0.518065191,0.059050259,0.217308637,0.729024257,1.424266953,1.926858645,2.084206391,11.868,1.146,1.649,5.358,26.562,84.5,121.397
22702068,Passeriformes,Furnariidae,Upucerthia_albigula,0.611666796,0.525444685,-0.411018701,-0.24972649,0.257146077,0.970027605,1.471671575,1.629170785,4.089,0.388,0.563,1.808,9.333,29.626,42.577
22736290,Passeriformes,Furnariidae,Upucerthia_dumetaria,0.658978831,0.518446864,-0.355619784,-0.192356487,0.308360792,1.009988762,1.510395282,1.668588672,4.56,0.441,0.642,2.034,10.233,32.389,46.622
22736295,Passeriformes,Furnariidae,Upucerthia_saturatior,0.915510826,0.526486252,-0.108267193,0.055589801,0.560245405,1.268831273,1.783883102,1.9481034,8.232,0.779,1.137,3.633,18.571,60.797,88.737
22702054,Passeriformes,Furnariidae,Upucerthia_serrana,0.79721143,0.514548704,-0.208812296,-0.049250148,0.448956604,1.144648716,1.647346875,1.802714551,6.269,0.618,0.893,2.812,13.952,44.396,63.491
22702687,Passeriformes,Furnariidae,Xenerpestes_minlosi,1.289515039,0.521121405,0.271981259,0.432548375,0.939758301,1.641151478,2.144288833,2.310633825,19.477,1.871,2.707,8.705,43.767,139.408,204.472
22702691,Passeriformes,Furnariidae,Xenerpestes_singularis,1.147538302,0.519499647,0.122900326,0.285473701,0.798573395,1.499355583,2.00316772,2.155720354,14.046,1.327,1.93,6.289,31.576,100.732,143.127
22702984,Passeriformes,Furnariidae,Xenops_milleri,1.222731386,0.517936898,0.209407746,0.371519357,0.873736788,1.571903377,2.073375589,2.236180036,16.701,1.62,2.352,7.477,37.317,118.407,172.258
22702998,Passeriformes,Furnariidae,Xenops_rutilans,1.141548063,0.517310479,0.127693592,0.291735698,0.79258029,1.490540613,1.991189341,2.152280136,13.853,1.342,1.958,6.203,30.941,97.992,141.997
22702992,Passeriformes,Furnariidae,Xenops_tenuirostris,1.232536364,0.518882767,0.21682155,0.379891948,0.882737651,1.582761413,2.084556678,2.246008707,17.082,1.647,2.398,7.634,38.261,121.495,176.201
22712146,Passeriformes,Hirundinidae,Alopochelidon_fucata,1.03868041,0.534896105,-0.007674416,0.160591645,0.67753442,1.398845534,1.91857438,2.085460379,10.932,0.982,1.447,4.759,25.052,82.904,121.748
22712137,Passeriformes,Hirundinidae,Atticora_fasciata,1.30312753,0.540677232,0.246114849,0.4158402,0.938326453,1.667818814,2.190674842,2.360000984,20.097,1.762,2.605,8.676,46.539,155.123,229.087
22712140,Passeriformes,Hirundinidae,Atticora_melanoleuca,1.3163937,0.542239095,0.257267094,0.427011042,0.950246965,1.681915547,2.207840172,2.377431719,20.72,1.808,2.673,8.918,48.075,161.376,238.469
22712165,Passeriformes,Hirundinidae,Cheramoeca_leucosterna,1.02700612,0.539362986,-0.029957891,0.1398665,0.66529256,1.39250253,1.909391494,2.084132796,10.642,0.933,1.38,4.627,24.689,81.169,121.376
22712491,Passeriformes,Hirundinidae,Delichon_dasypus,0.777840948,0.53552223,-0.267675927,-0.10105142,0.416310613,1.139191955,1.657954306,1.824328147,5.996,0.54,0.792,2.608,13.778,45.494,66.731
22712496,Passeriformes,Hirundinidae,Delichon_nipalense,1.013392371,0.533329319,-0.028863844,0.137891856,0.654110445,1.371698074,1.892563959,2.058024384,10.313,0.936,1.374,4.509,23.534,78.084,114.294
103811886,Passeriformes,Hirundinidae,Delichon_urbicum,0.943709573,0.526840154,-0.086385513,0.07801661,0.588480082,1.299095895,1.808920986,1.973876805,8.784,0.82,1.197,3.877,19.911,64.405,94.162
22712042,Passeriformes,Hirundinidae,Eurochelidon_sirintarae,1.053881386,0.532759414,0.013583025,0.178073761,0.69491226,1.413147808,1.930093272,2.09866265,11.321,1.032,1.507,4.954,25.891,85.132,125.505
22712419,Passeriformes,Hirundinidae,Haplochelidon_andecola,1.000512636,0.525972058,-0.026020522,0.135048726,0.646366335,1.356195403,1.8637918,2.028787833,10.012,0.942,1.365,4.43,22.709,73.079,106.853
22712350,Passeriformes,Hirundinidae,Hirundo_abyssinica,1.087640067,0.546258048,0.021254223,0.191414089,0.718645015,1.455721953,1.986140145,2.157014796,12.236,1.05,1.554,5.232,28.558,96.859,143.554
22712266,Passeriformes,Hirundinidae,Hirundo_aethiopica,0.887929223,0.540572488,-0.167802358,0.000664805,0.522251597,1.252002573,1.775268345,1.944038776,7.726,0.68,1.002,3.329,17.865,59.603,87.91
22712278,Passeriformes,Hirundinidae,Hirundo_albigularis,0.895194937,0.529309112,-0.139888893,0.028849912,0.540031861,1.247203573,1.77066124,1.929623043,7.856,0.725,1.069,3.468,17.669,58.974,85.04
22712272,Passeriformes,Hirundinidae,Hirundo_angolensis,1.011962036,0.54005667,-0.042666763,0.124660716,0.647354331,1.377327597,1.898826307,2.065881782,10.279,0.906,1.332,4.44,23.841,79.218,116.381
22712463,Passeriformes,Hirundinidae,Hirundo_ariel,1.167315576,0.529207111,0.132655901,0.299696119,0.810579697,1.523038193,2.038718,2.208197743,14.7,1.357,1.994,6.465,33.346,109.325,161.509
22712318,Passeriformes,Hirundinidae,Hirundo_atrocaerulea,0.885634541,0.537365009,-0.132159168,0.028228895,0.519518797,1.247207263,1.80578383,1.931096207,7.685,0.738,1.067,3.308,17.669,63.942,85.329
22712246,Passeriformes,Hirundinidae,Hirundo_concolor,1.12403191,0.532444948,0.084011953,0.249878629,0.764851411,1.482986082,1.999533599,2.165314009,13.306,1.213,1.778,5.819,30.408,99.893,146.323
22712342,Passeriformes,Hirundinidae,Hirundo_cucullata,0.871738256,0.525684324,-0.160391446,0.003252659,0.51443403,1.230440424,1.740205772,1.889353629,7.443,0.691,1.008,3.269,17,54.98,77.509
22712336,Passeriformes,Hirundinidae,Hirundo_dimidiata,0.956899904,0.523123253,-0.064042132,0.101421033,0.604882886,1.307901846,1.81840586,1.98233439,9.055,0.863,1.263,4.026,20.319,65.827,96.014
22712458,Passeriformes,Hirundinidae,Hirundo_fluvicola,0.883062694,0.525807364,-0.14536654,0.021570347,0.528150271,1.238100622,1.748666422,1.915696121,7.639,0.716,1.051,3.374,17.302,56.062,82.356
22712471,Passeriformes,Hirundinidae,Hirundo_fuliginosa,1.293858274,0.525250625,0.266205159,0.430213931,0.938135031,1.647767288,2.159349384,2.319490322,19.672,1.846,2.693,8.672,44.439,144.328,208.685
22712324,Passeriformes,Hirundinidae,Hirundo_leucosoma,0.968715351,0.540772423,-0.086026632,0.080716915,0.603049145,1.332047154,1.856213691,2.027858135,9.305,0.82,1.204,4.009,21.481,71.815,106.625
22712260,Passeriformes,Hirundinidae,Hirundo_lucida,1.352220546,0.526226513,0.323888529,0.489348741,0.996747419,1.707018874,2.217098356,2.380651302,22.502,2.108,3.086,9.925,50.935,164.854,240.243
22712330,Passeriformes,Hirundinidae,Hirundo_megaensis,1.076371402,0.509251235,0.083421695,0.245466195,0.736612711,1.418111823,1.911557841,2.082439019,11.923,1.212,1.76,5.453,26.189,81.575,120.904
22712294,Passeriformes,Hirundinidae,Hirundo_neoxena,1.156925952,0.530125339,0.122200914,0.287918151,0.797894969,1.515133857,2.025378885,2.194825899,14.352,1.325,1.941,6.279,32.744,106.018,156.612
22712449,Passeriformes,Hirundinidae,Hirundo_nigricans,0.900134221,0.526609272,-0.127370994,0.035537348,0.546150464,1.255357964,1.767074976,1.933597128,7.946,0.746,1.085,3.517,18.004,58.489,85.822
22712305,Passeriformes,Hirundinidae,Hirundo_nigrita,1.43736057,0.529024987,0.404442031,0.569638426,1.08024061,1.794141279,2.307076062,2.473277378,27.375,2.538,3.712,12.029,62.25,202.804,297.356
22712312,Passeriformes,Hirundinidae,Hirundo_nigrorufa,0.776214665,0.542969532,-0.285250893,-0.11520685,0.410530604,1.143517307,1.666996408,1.836702295,5.973,0.519,0.767,2.574,13.916,46.451,68.66
22712230,Passeriformes,Hirundinidae,Hirundo_obsoleta,0.839834132,0.535014657,-0.207998787,-0.037424877,0.478190535,1.201992518,1.720835805,1.887706155,6.916,0.619,0.917,3.007,15.922,52.582,77.216
22712398,Passeriformes,Hirundinidae,Hirundo_preussi,1.309689861,0.539759259,0.254312446,0.422856657,0.945695963,1.673769155,2.195730824,2.366193402,20.403,1.796,2.648,8.825,47.181,156.939,232.377
22712405,Passeriformes,Hirundinidae,Hirundo_rufigula,0.489506729,0.650337078,-0.807228699,-0.584777443,0.06348964,0.92414907,1.541212041,1.744570235,3.087,0.156,0.26,1.157,8.397,34.771,55.535
