Avibase.ID,Species1_BirdLife,Species2_eBird,eBird.species.group,Species3_BirdTree,Data.type,Source,Specimen.number,Sex,Age,Locality,Country_WRI,Country,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand.wing.Index,Tail.Length,Measurer,Protocol,Publication
AVIBASE-D083BB3F,Chlorocichla flaviventris,Chlorocichla flaviventris,Chlorocichla flaviventris,Chlorocichla flaviventris,2,Field1,NA,U,0,NA,Zambia,NA,20,12.5,4.8,6,24.3,105,13,92,12.4,98,MFZ,1,NA
AVIBASE-D083BB3F,Chlorocichla flaviventris,Chlorocichla flaviventris,Chlorocichla flaviventris,Chlorocichla flaviventris,2,Field1,NA,U,0,NA,Zambia,NA,21.2,11.8,5,6.3,23.9,101,14,87,13.9,97,MFZ,1,NA
AVIBASE-D083BB3F,Chlorocichla flaviventris,Chlorocichla flaviventris,Chlorocichla flaviventris,Chlorocichla flaviventris,2,Field1,NA,U,0,NA,Zambia,NA,20.4,12,4.3,5.9,23.2,99,13,86,13.1,95,MFZ,1,NA
AVIBASE-D083BB3F,Chlorocichla flaviventris,Chlorocichla flaviventris,Chlorocichla flaviventris,Chlorocichla flaviventris,2,Field1,NA,U,0,NA,Zambia,NA,19.6,13.1,5,6.1,24.2,105,15,90,14.3,105,MFZ,1,NA
AVIBASE-D083BB3F,Chlorocichla flaviventris,Chlorocichla flaviventris,Chlorocichla flaviventris,Chlorocichla flaviventris,2,Field1,NA,U,0,NA,Zambia,NA,22.1,12.7,5.1,6.2,24.3,106,13,93,12.3,103,MFZ,1,NA
AVIBASE-D083BB3F,Chlorocichla flaviventris,Chlorocichla flaviventris,Chlorocichla flaviventris,Chlorocichla flaviventris,2,Field1,NA,U,0,NA,Zambia,NA,21.1,12.6,5.2,5.9,24,98,12,86,12.2,98,MFZ,1,NA
AVIBASE-4602AC01,Chlorocichla laetissima,Chlorocichla laetissima,Chlorocichla laetissima,Chlorocichla laetissima,1,NHMD,139662,U,0,NA,Uganda,NA,23.4,NA,NA,NA,20.6,102,21,81,20.6,104,LN,0,NA
AVIBASE-4602AC01,Chlorocichla laetissima,Chlorocichla laetissima,Chlorocichla laetissima,Chlorocichla laetissima,1,NHMUK,1906.12.23.1337,F,0,NA,Uganda,NA,17.1,8.7,4.8,4.8,21,101,14.4,86.6,14.3,100,CV,1,NA
AVIBASE-4602AC01,Chlorocichla laetissima,Chlorocichla laetissima,Chlorocichla laetissima,Chlorocichla laetissima,1,NHMUK,1906.12.23.1338,M,0,NA,Uganda,NA,21.6,11.5,4.7,5.6,20.8,107,12.6,94.4,11.8,100,CV,1,NA
AVIBASE-4602AC01,Chlorocichla laetissima,Chlorocichla laetissima,Chlorocichla laetissima,Chlorocichla laetissima,1,NHMUK,1906.12.23.1339,M,0,NA,Uganda,NA,21.6,11,5,5.4,21.4,105,14.3,90.7,13.6,101,CV,1,NA
AVIBASE-4602AC01,Chlorocichla laetissima,Chlorocichla laetissima,Chlorocichla laetissima,Chlorocichla laetissima,1,NHMUK,1949.30.137,F,0,NA,South Sudan,NA,20.7,10.7,4.9,5,20.7,103,13.9,89.1,13.5,95,CV,1,NA
AVIBASE-4602AC01,Chlorocichla laetissima,Chlorocichla laetissima,Chlorocichla laetissima,Chlorocichla laetissima,1,ZFMK,1980-260,M,0,NA,Sudan,NA,24.4,NA,NA,NA,23.8,108,14.5,93.5,13.4,101,DH,0,NA
AVIBASE-4602AC01,Chlorocichla laetissima,Chlorocichla laetissima,Chlorocichla laetissima,Chlorocichla laetissima,1,ZFMK,1980-261,M,0,NA,Sudan,NA,25.1,NA,NA,NA,22.6,109,14,95,12.8,103,LN,0,NA
AVIBASE-38652F17,Chlorocichla prigoginei,Chlorocichla prigoginei,Chlorocichla prigoginei,Chlorocichla prigoginei,1,AMNH,764389,M,0,NA,Democratic Republic of the Congo,NA,17.8,10.3,4.2,5.3,18.2,96,10.2,85.8,10.6,95,CS,1,NA
AVIBASE-D3D4D1B7,Chlorocichla simplex,Chlorocichla simplex,Chlorocichla simplex,Chlorocichla simplex,1,NHMUK,1977.20.1106,M,0,NA,Liberia,NA,20,11.5,5,5.8,22.7,105,13.7,91.3,13,98,CV,1,NA
AVIBASE-D3D4D1B7,Chlorocichla simplex,Chlorocichla simplex,Chlorocichla simplex,Chlorocichla simplex,1,NHMUK,1977.20.1112,M,0,NA,Liberia,NA,22,11.8,5.3,6.4,25.3,106,14.4,91.6,13.6,96,CV,1,NA
AVIBASE-D3D4D1B7,Chlorocichla simplex,Chlorocichla simplex,Chlorocichla simplex,Chlorocichla simplex,1,NHMUK,1977.20.1117,F,0,NA,Liberia,NA,19.2,11.1,5.5,6.1,22.6,93,12.5,80.5,13.4,89,CV,1,NA
AVIBASE-D3D4D1B7,Chlorocichla simplex,Chlorocichla simplex,Chlorocichla simplex,Chlorocichla simplex,1,NHMUK,1977.20.1119,F,0,NA,Liberia,NA,19.8,10.9,4.9,5.9,22.9,99,11.3,87.7,11.4,93,CV,1,NA
AVIBASE-D3D4D1B7,Chlorocichla simplex,Chlorocichla simplex,Chlorocichla simplex,Chlorocichla simplex,2,Field1,NA,U,0,NA,Ghana,NA,17.8,11.1,6,5.7,27.7,98,14,84,14.3,95,NNDA,1,NA
AVIBASE-D3D4D1B7,Chlorocichla simplex,Chlorocichla simplex,Chlorocichla simplex,Chlorocichla simplex,2,Field1,NA,U,0,NA,Ghana,NA,21.2,12,5.7,6.8,30.5,100,9,91,9,92,NNDA,1,NA
AVIBASE-D3D4D1B7,Chlorocichla simplex,Chlorocichla simplex,Chlorocichla simplex,Chlorocichla simplex,1,NHMUK,1920.6.15.88,M,0,NA,NA,NA,21.3,NA,5.1,6.3,25.4,103,NA,NA,NA,95,GT,0,NA
AVIBASE-0F97A356,Criniger barbatus,Criniger barbatus,Criniger barbatus,Criniger barbatus,1,NHMUK,1911.12.23.1701,M,0,NA,Ghana,NA,22.3,13.9,5.3,6.6,22.9,109,14.4,94.6,13.2,99,CS,1,NA
AVIBASE-0F97A356,Criniger barbatus,Criniger barbatus,Criniger barbatus,Criniger barbatus,1,NHMUK,1930.12.3.288,F,0,NA,Sierra Leone,NA,21.6,12.1,4.7,6.2,23.6,95,13.1,81.9,13.8,93,CS,1,NA
AVIBASE-0F97A356,Criniger barbatus,Criniger barbatus,Criniger barbatus,Criniger barbatus,1,NHMUK,1937.10.15.62,M,0,NA,Sierra Leone,NA,21.4,12.1,5.3,6.8,23.6,105.5,14.6,90.9,13.8,99,CS,1,NA
AVIBASE-0F97A356,Criniger barbatus,Criniger barbatus,Criniger barbatus,Criniger barbatus,1,NHMUK,1977.20.1249,F,0,NA,Liberia,NA,21.1,12.2,4.6,7,22.3,98,14.4,83.6,14.7,91,CS,1,NA
AVIBASE-0F97A356,Criniger barbatus,Criniger barbatus,Criniger barbatus,Criniger barbatus,2,Field1,NA,U,0,NA,Ghana,NA,21.8,14.3,6.5,7.1,22.9,105,14.7,90.3,14,93,NNDA,1,NA
AVIBASE-0F97A356,Criniger barbatus,Criniger barbatus,Criniger barbatus,Criniger barbatus,2,Field1,NA,U,0,NA,Ghana,NA,21.8,14.2,6.7,6.7,24,107,15.9,91.1,14.9,96,NNDA,1,NA
AVIBASE-0F97A356,Criniger barbatus,Criniger barbatus,Criniger barbatus,Criniger barbatus,2,Field1,NA,U,0,NA,Ghana,NA,19.4,11.9,5.4,5.9,31,102,30,72,29.4,94,NNDA,1,NA
AVIBASE-0F97A356,Criniger barbatus,Criniger barbatus,Criniger barbatus,Criniger barbatus,2,Field1,NA,U,0,NA,Ghana,NA,21.2,12.9,6.2,6.2,28.9,110,18,92,16.4,100,NNDA,1,NA
AVIBASE-0F97A356,Criniger barbatus,Criniger barbatus,Criniger barbatus,Criniger barbatus,2,Field1,NA,U,0,NA,Ghana,NA,20.5,12.9,6.1,6.4,28.9,101,NA,NA,NA,102,NNDA,1,NA
AVIBASE-0F97A356,Criniger barbatus,Criniger barbatus,Criniger barbatus,Criniger barbatus,2,Field1,NA,U,1,NA,Ghana,NA,21.3,13.2,6.7,6.6,24.9,103,21.6,81.4,21,100,NNDA,1,NA
AVIBASE-0F97A356,Criniger barbatus,Criniger barbatus,Criniger barbatus,Criniger barbatus,2,Field1,NA,U,0,NA,Ghana,NA,19.9,11.6,6.9,6.5,23.5,98,6.8,91.2,6.9,88,NNDA,1,NA
AVIBASE-0F97A356,Criniger barbatus,Criniger barbatus,Criniger barbatus,Criniger barbatus,2,Field1,NA,U,0,NA,Ghana,NA,21.4,12.5,6.9,6.5,29.2,105,8,97,7.6,97,NNDA,1,NA
AVIBASE-0F97A356,Criniger barbatus,Criniger barbatus,Criniger barbatus,Criniger barbatus,2,Field1,NA,U,0,NA,Ghana,NA,20.4,13.1,5.8,5.9,28.9,105,13,92,12.4,NA,NNDA,1,NA
AVIBASE-0F97A356,Criniger barbatus,Criniger barbatus,Criniger barbatus,Criniger barbatus,1,NHMUK,95.5.1.680,M,0,NA,NA,NA,20.9,NA,5.4,6.4,24.9,103,NA,NA,NA,70,GT,0,NA
AVIBASE-F8104BC1,Criniger calurus,Criniger calurus,Criniger calurus,Criniger calurus,1,NHMUK,1902.7.15.10,M,0,NA,Cameroon,NA,21.6,12.8,5.3,6,21.1,89,12.9,76.1,14.5,72,PW,1,NA
AVIBASE-F8104BC1,Criniger calurus,Criniger calurus,Criniger calurus,Criniger calurus,1,NHMUK,1911.12.23.1695,M,0,NA,Equatorial Guinea,NA,21.5,13.8,6,6.3,20.5,91,10.1,80.9,11.1,75,PW,1,NA
AVIBASE-F8104BC1,Criniger calurus,Criniger calurus,Criniger calurus,Criniger calurus,1,NHMUK,1911.12.23.1696,M,0,NA,Equatorial Guinea,NA,22.1,13,5.7,6.3,20.5,88,11.1,76.9,12.6,78,PW,1,NA
AVIBASE-F8104BC1,Criniger calurus,Criniger calurus,Criniger calurus,Criniger calurus,1,NHMUK,1930.1.10.12,M,0,NA,Equatorial Guinea,NA,21.8,13.2,6.4,6.1,21.2,85,11,74,12.9,71,PW,1,NA
AVIBASE-F8104BC1,Criniger calurus,Criniger calurus,Criniger calurus,Criniger calurus,1,NHMUK,1936.2.21.287,M,0,NA,Equatorial Guinea,NA,22.9,13.7,6.4,5.9,21.4,90,12.1,77.9,13.4,77,PW,1,NA
AVIBASE-F8104BC1,Criniger calurus,Criniger calurus,Criniger calurus,Criniger calurus,1,NHMUK,1966.16.840,M,0,NA,Cameroon,NA,22.7,13.6,6.2,6.6,22.4,86,10.6,75.4,12.3,81,PW,1,NA
AVIBASE-F8104BC1,Criniger calurus,Criniger calurus,Criniger calurus,Criniger calurus,1,NHMUK,1966.16.847,M,0,NA,Nigeria,NA,22.9,14.6,5.6,6.4,20.5,86,8,78,9.3,81,CS,1,NA
AVIBASE-F8104BC1,Criniger calurus,Criniger calurus,Criniger calurus,Criniger calurus,1,NHMUK,1966.16.853,M,0,NA,Nigeria,NA,20.8,13.3,4.7,5.8,19.6,87,8.9,78.1,10.2,88,CS,1,NA
AVIBASE-F8104BC1,Criniger calurus,Criniger calurus,Criniger calurus,Criniger calurus,1,NHMUK,1966.16.857,F,0,NA,Nigeria,NA,20.2,12.6,5.3,5.4,20.4,81,7.9,73.1,9.8,81,CS,1,NA
AVIBASE-F8104BC1,Criniger calurus,Criniger calurus,Criniger calurus,Criniger calurus,1,NHMUK,1966.16.865,F,0,NA,Nigeria,NA,21.5,13.3,5.2,5.6,19.3,83,8.4,74.6,10.1,93,CS,1,NA
AVIBASE-F8104BC1,Criniger calurus,Criniger calurus,Criniger calurus,Criniger calurus,2,Field1,NA,F,0,NA,Equatorial Guinea,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,75,KEB,0,NA
AVIBASE-F8104BC1,Criniger calurus,Criniger calurus,Criniger calurus,Criniger calurus,2,Field1,NA,U,0,NA,Equatorial Guinea,NA,NA,NA,NA,NA,NA,92,NA,NA,NA,80,KEB,0,NA
AVIBASE-F8104BC1,Criniger calurus,Criniger calurus,Criniger calurus,Criniger calurus,2,Field1,NA,U,0,NA,Equatorial Guinea,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,49,AKW,0,NA
AVIBASE-F8104BC1,Criniger calurus,Criniger calurus,Criniger calurus,Criniger calurus,2,Field1,NA,U,0,NA,Equatorial Guinea,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,99,SEM,0,NA
AVIBASE-F8104BC1,Criniger calurus,Criniger calurus,Criniger calurus,Criniger calurus,2,Field1,NA,U,0,NA,Ghana,NA,21,13.9,7.4,6.2,22.4,95,10.6,84.4,11.2,90,NNDA,1,NA
AVIBASE-F8104BC1,Criniger calurus,Criniger calurus,Criniger calurus,Criniger calurus,1,NHMUK,1904.7.18.84,M,0,NA,NA,NA,23.7,NA,5.3,6.3,25.1,85,NA,NA,NA,84,GT,0,NA
AVIBASE-8A90BC6D,Criniger chloronotus,Criniger chloronotus,Criniger chloronotus,Criniger chloronotus,1,NHMUK,1901.4.24.11,F,0,NA,Equatorial Guinea,NA,21.5,11.6,5.2,6.4,23.9,93,12.9,80.1,13.9,91,CS,1,NA
AVIBASE-8A90BC6D,Criniger chloronotus,Criniger chloronotus,Criniger chloronotus,Criniger chloronotus,1,NHMUK,1911.12.23.1680,M,0,NA,Democratic Republic of the Congo,NA,22.3,12.8,4.8,6.6,24.7,105,14.8,90.2,14.1,96,CS,1,NA
AVIBASE-8A90BC6D,Criniger chloronotus,Criniger chloronotus,Criniger chloronotus,Criniger chloronotus,1,NHMUK,1966.16.1668,F,0,NA,Cameroon,NA,22.2,13.4,5.1,6.1,23.2,91,12.6,78.4,13.8,90,CS,1,NA
AVIBASE-8A90BC6D,Criniger chloronotus,Criniger chloronotus,Criniger chloronotus,Criniger chloronotus,1,NHMUK,95.5.1.675,M,0,NA,Republic of Congo,NA,21.5,12.4,5.4,6.9,23.1,111,15.4,95.6,13.9,97,CS,1,NA
AVIBASE-8A90BC6D,Criniger chloronotus,Criniger chloronotus,Criniger chloronotus,Criniger chloronotus,2,Field1,NA,U,0,NA,Equatorial Guinea,NA,NA,NA,NA,NA,NA,104,NA,NA,NA,93,JDW,0,NA
AVIBASE-8A90BC6D,Criniger chloronotus,Criniger chloronotus,Criniger chloronotus,Criniger chloronotus,2,Field1,NA,U,0,NA,Equatorial Guinea,NA,NA,NA,NA,NA,NA,101,NA,NA,NA,92,JDW,0,NA
AVIBASE-8A90BC6D,Criniger chloronotus,Criniger chloronotus,Criniger chloronotus,Criniger chloronotus,2,Field1,NA,U,0,NA,Equatorial Guinea,NA,NA,NA,NA,NA,NA,97,NA,NA,NA,NA,MEB,0,NA
AVIBASE-8A90BC6D,Criniger chloronotus,Criniger chloronotus,Criniger chloronotus,Criniger chloronotus,2,Field1,NA,U,0,NA,Equatorial Guinea,NA,NA,NA,NA,NA,NA,96,NA,NA,NA,87,AKW,0,NA
AVIBASE-8A90BC6D,Criniger chloronotus,Criniger chloronotus,Criniger chloronotus,Criniger chloronotus,2,Field1,NA,U,0,NA,Equatorial Guinea,NA,NA,NA,NA,NA,NA,95,NA,NA,NA,91,SAL,0,NA
AVIBASE-8A90BC6D,Criniger chloronotus,Criniger chloronotus,Criniger chloronotus,Criniger chloronotus,2,Field1,NA,U,0,NA,Equatorial Guinea,NA,NA,NA,NA,NA,NA,105,NA,NA,NA,64,PFR,0,NA
AVIBASE-6A110710,Criniger ndussumensis,Criniger ndussumensis,Criniger ndussumensis,Criniger ndussumensis,1,NHMUK,1966.16.801,F,0,NA,Nigeria,NA,18.1,10.9,4,5,21.1,84,10.8,73.2,12.9,78,CS,1,NA
AVIBASE-6A110710,Criniger ndussumensis,Criniger ndussumensis,Criniger ndussumensis,Criniger ndussumensis,1,NHMUK,1966.16.802,M,0,NA,Cameroon,NA,19.1,11.9,3.6,5.3,18.7,90,10.5,79.5,11.7,82,CS,1,NA
AVIBASE-6A110710,Criniger ndussumensis,Criniger ndussumensis,Criniger ndussumensis,Criniger ndussumensis,1,NHMUK,1966.16.803,M,0,NA,Cameroon,NA,18.4,11,4,5,20.6,86,11.7,74.3,13.6,76,CS,1,NA
AVIBASE-6A110710,Criniger ndussumensis,Criniger ndussumensis,Criniger ndussumensis,Criniger ndussumensis,1,NHMUK,1966.16.805,F,0,NA,Cameroon,NA,18.8,10.7,3.9,4.9,19,82,10.5,71.5,12.8,74,CS,1,NA
AVIBASE-6A110710,Criniger ndussumensis,Criniger ndussumensis,Criniger ndussumensis,Criniger ndussumensis,2,Field1,NA,U,0,NA,Equatorial Guinea,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,73,MEB,0,NA
AVIBASE-6A110710,Criniger ndussumensis,Criniger ndussumensis,Criniger ndussumensis,Criniger ndussumensis,2,Field1,NA,U,0,NA,Equatorial Guinea,NA,NA,NA,NA,NA,NA,95,NA,NA,NA,84,HP,0,NA
AVIBASE-6A110710,Criniger ndussumensis,Criniger ndussumensis,Criniger ndussumensis,Criniger ndussumensis,1,NHMUK,1919.10.12.167,M,0,NA,NA,NA,18.2,NA,3.7,5,19.2,87,NA,NA,NA,80,GT,0,NA
AVIBASE-439C4BC9,Criniger olivaceus,Criniger olivaceus,Criniger olivaceus,Criniger olivaceus,1,NHMUK,1977.20.1272,M,0,NA,Liberia,NA,18,10.2,4.1,5.1,21.8,88,10.8,77.2,12.3,86,CS,1,NA
AVIBASE-439C4BC9,Criniger olivaceus,Criniger olivaceus,Criniger olivaceus,Criniger olivaceus,1,NHMUK,1977.20.1273,M,0,NA,Liberia,NA,17.8,10.8,3.5,5.2,21.3,90,10.7,79.3,11.9,85,CS,1,NA
AVIBASE-439C4BC9,Criniger olivaceus,Criniger olivaceus,Criniger olivaceus,Criniger olivaceus,1,NHMUK,1977.20.1279,F,0,NA,Liberia,NA,18.5,10.7,3.7,5.2,21.5,81,10.5,70.5,13,85,CS,1,NA
AVIBASE-439C4BC9,Criniger olivaceus,Criniger olivaceus,Criniger olivaceus,Criniger olivaceus,1,NHMUK,1977.20.1280,F,0,NA,Liberia,NA,17.8,9.5,3.3,4.8,20.6,84,10.7,73.3,12.7,75,CS,1,NA
AVIBASE-439C4BC9,Criniger olivaceus,Criniger olivaceus,Criniger olivaceus,Criniger olivaceus,1,NHMUK,1930.12.17.44,F,0,NA,NA,NA,18.6,NA,4.2,4.6,21.3,85,NA,NA,NA,72,GT,0,NA
AVIBASE-E11E7986,Euptilotus eutilotus,Brachypodius eutilotus,Brachypodius eutilotus,Pycnonotus eutilotus,1,NHMUK,1927.4.18.588A,M,0,NA,Malaysia,NA,19,11.8,4.6,5.9,18,89,21.2,67.8,23.8,72,JAT,1,NA
AVIBASE-E11E7986,Euptilotus eutilotus,Brachypodius eutilotus,Brachypodius eutilotus,Pycnonotus eutilotus,1,NHMUK,1935.10.22.343,F,0,NA,Malaysia,NA,18.4,11.7,5.1,5,17.6,93,16.4,76.6,17.6,75,JAT,1,NA
AVIBASE-E11E7986,Euptilotus eutilotus,Brachypodius eutilotus,Brachypodius eutilotus,Pycnonotus eutilotus,1,NHMUK,1935.10.22.344,M,0,NA,Malaysia,NA,19.4,11.9,4.8,5.9,18.4,97,23.4,73.6,24.1,77,JAT,1,NA
AVIBASE-E11E7986,Euptilotus eutilotus,Brachypodius eutilotus,Brachypodius eutilotus,Pycnonotus eutilotus,1,OUM,B/356,U,0,NA,Malaysia,NA,17.9,12.1,4.9,5.3,19.5,92,13.9,78.1,15.1,80,HM,1,NA
AVIBASE-E11E7986,Euptilotus eutilotus,Brachypodius eutilotus,Brachypodius eutilotus,Pycnonotus eutilotus,1,NHMUK,1936.4.12.1952,M,0,NA,NA,NA,17.2,NA,4.6,5.3,18.6,94,NA,NA,NA,89,GT,0,NA
AVIBASE-E11E7986,Euptilotus eutilotus,Brachypodius eutilotus,Brachypodius eutilotus,Pycnonotus eutilotus,1,OUM,B/1275,U,0,NA,NA,NA,17.8,11.7,4.5,3.9,14,84,13.2,70.8,15.7,71,HM,1,NA
AVIBASE-0EA5F2E1,Eurillas ansorgei,Eurillas ansorgei,Eurillas ansorgei,Andropadus ansorgei,1,NHMUK,1966.16.1028,F,0,NA,Nigeria,NA,12.8,7.8,3.8,3.7,15.5,70,9.3,60.7,13.3,63,CV,1,NA
AVIBASE-0EA5F2E1,Eurillas ansorgei,Eurillas ansorgei,Eurillas ansorgei,Andropadus ansorgei,1,NHMUK,1966.16.1029,M,0,NA,Nigeria,NA,14.7,8.1,3.2,3.7,15.2,76,11.2,64.8,14.7,61,CV,1,NA
AVIBASE-0EA5F2E1,Eurillas ansorgei,Eurillas ansorgei,Eurillas ansorgei,Andropadus ansorgei,1,NHMUK,1966.16.1035,F,0,NA,Nigeria,NA,13.7,8.3,3.7,4,14.9,70,11.3,58.7,16.1,60,CV,1,NA
AVIBASE-0EA5F2E1,Eurillas ansorgei,Eurillas ansorgei,Eurillas ansorgei,Andropadus ansorgei,1,NHMUK,1977.20.985,M,0,NA,Liberia,NA,13.1,7.4,3.6,3.7,16.1,72,13.4,58.6,18.6,69,CV,1,NA
AVIBASE-0EA5F2E1,Eurillas ansorgei,Eurillas ansorgei,Eurillas ansorgei,Andropadus ansorgei,2,Field1,NA,U,0,NA,Equatorial Guinea,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,70,JDW,0,NA
AVIBASE-0EA5F2E1,Eurillas ansorgei,Eurillas ansorgei,Eurillas ansorgei,Andropadus ansorgei,1,NHMUK,1950.9.24,M,0,NA,NA,NA,15.2,NA,3,4,17.7,67,NA,NA,NA,64,GT,0,NA
AVIBASE-0B325B7F,Eurillas curvirostris,Eurillas curvirostris,Eurillas curvirostris,Andropadus curvirostris,1,ZFMK,1961-1283,F,0,NA,Cameroon,NA,17.7,NA,NA,NA,17.7,73,10,63,13.7,66,LN,0,NA
AVIBASE-0B325B7F,Eurillas curvirostris,Eurillas curvirostris,Eurillas curvirostris,Andropadus curvirostris,1,ZFMK,1961-2855,M,0,NA,Democratic Republic of the Congo,NA,18,NA,NA,NA,18,78.5,11,67.5,14,65,DH,0,NA
AVIBASE-0B325B7F,Eurillas curvirostris,Eurillas curvirostris,Eurillas curvirostris,Andropadus curvirostris,1,ZFMK,1963-1001,F,0,NA,Equatorial Guinea,NA,15.4,NA,NA,NA,19.4,78.5,12,66.5,15.3,68,LN,0,NA
AVIBASE-0B325B7F,Eurillas curvirostris,Eurillas curvirostris,Eurillas curvirostris,Andropadus curvirostris,1,ZFMK,1963-996,M,0,NA,Equatorial Guinea,NA,18.9,NA,NA,NA,18.5,76,10.1,66,13.3,69,DH,0,NA
AVIBASE-0B325B7F,Eurillas curvirostris,Eurillas curvirostris,Eurillas curvirostris,Andropadus curvirostris,1,NHMUK,1966.16.1003,F,0,NA,Cameroon,NA,15.5,9.6,3.7,3.5,15.8,76,8.9,67.1,11.7,72,CV,1,NA
AVIBASE-0B325B7F,Eurillas curvirostris,Eurillas curvirostris,Eurillas curvirostris,Andropadus curvirostris,1,NHMUK,1966.16.1004,M,0,NA,Cameroon,NA,14.8,9.2,3.5,3.7,17.2,75,12.3,62.7,16.4,68,CV,1,NA
AVIBASE-0B325B7F,Eurillas curvirostris,Eurillas curvirostris,Eurillas curvirostris,Andropadus curvirostris,1,NHMUK,1966.16.972,F,0,NA,Cameroon,NA,15,8.1,3.8,4,17.2,76,9.3,66.7,12.2,72,CV,1,NA
AVIBASE-0B325B7F,Eurillas curvirostris,Eurillas curvirostris,Eurillas curvirostris,Andropadus curvirostris,1,NHMUK,1966.16.985,M,0,NA,Cameroon,NA,16.5,9.4,3.8,3.8,16.9,80,13.1,66.9,16.4,76,CV,1,NA
AVIBASE-0B325B7F,Eurillas curvirostris,Eurillas curvirostris,Eurillas curvirostris,Andropadus curvirostris,2,Field1,NA,M,0,NA,Equatorial Guinea,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,72,JHW,0,NA
AVIBASE-0B325B7F,Eurillas curvirostris,Eurillas curvirostris,Eurillas curvirostris,Andropadus curvirostris,2,Field1,NA,U,0,NA,Equatorial Guinea,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,HP,0,NA
AVIBASE-0B325B7F,Eurillas curvirostris,Eurillas curvirostris,Eurillas curvirostris,Andropadus curvirostris,2,Field1,NA,U,0,NA,Ghana,NA,16,9.3,5.2,4,22.1,75,10,65,13.3,69,NNDA,1,NA
AVIBASE-0B325B7F,Eurillas curvirostris,Eurillas curvirostris,Eurillas curvirostris,Andropadus curvirostris,2,Field1,NA,U,0,NA,Ghana,NA,14.5,9.2,4.9,3.8,20.9,75.5,6,69.5,7.9,73,NNDA,1,NA
AVIBASE-0B325B7F,Eurillas curvirostris,Eurillas curvirostris,Eurillas curvirostris,Andropadus curvirostris,2,Field1,NA,U,0,NA,Ghana,NA,16,10,4.7,4.6,17.7,NA,NA,NA,NA,69,NNDA,1,NA
AVIBASE-0B325B7F,Eurillas curvirostris,Eurillas curvirostris,Eurillas curvirostris,Andropadus curvirostris,2,Field1,NA,U,0,NA,Ghana,NA,14.7,9.3,5.2,3.9,18,79,7.8,71.2,9.9,73,NNDA,1,NA
AVIBASE-0B325B7F,Eurillas curvirostris,Eurillas curvirostris,Eurillas curvirostris,Andropadus curvirostris,1,NHMUK,1904.7.18.116,M,0,NA,NA,NA,17.1,NA,4.2,4.3,17.9,75,NA,NA,NA,75,GT,0,NA
AVIBASE-486103D7,Eurillas gracilis,Eurillas gracilis,Eurillas gracilis,Andropadus gracilis,1,NHMUK,1966.16.1083,F,0,NA,Nigeria,NA,14.5,8.7,3.3,3.7,17,68,10.7,57.3,15.7,61,CV,1,NA
AVIBASE-486103D7,Eurillas gracilis,Eurillas gracilis,Eurillas gracilis,Andropadus gracilis,1,NHMUK,1966.16.1084,M,0,NA,Nigeria,NA,13.3,7.9,3.3,3.6,15.6,71,9,62,12.7,64,CV,1,NA
AVIBASE-486103D7,Eurillas gracilis,Eurillas gracilis,Eurillas gracilis,Andropadus gracilis,1,NHMUK,1966.16.1087,F,0,NA,Nigeria,NA,13.8,7.8,3.3,3.5,15.4,69,8.1,60.9,11.7,61,CV,1,NA
AVIBASE-486103D7,Eurillas gracilis,Eurillas gracilis,Eurillas gracilis,Andropadus gracilis,1,NHMUK,1966.16.1089,M,0,NA,Nigeria,NA,13.9,7.5,3.5,3.3,16.3,73,7.6,65.4,10.4,67,CV,1,NA
AVIBASE-486103D7,Eurillas gracilis,Eurillas gracilis,Eurillas gracilis,Andropadus gracilis,2,Field1,NA,U,0,NA,Equatorial Guinea,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,73,JHW,0,NA
AVIBASE-486103D7,Eurillas gracilis,Eurillas gracilis,Eurillas gracilis,Andropadus gracilis,2,Field1,NA,U,0,NA,Equatorial Guinea,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,78,BAK,0,NA
AVIBASE-486103D7,Eurillas gracilis,Eurillas gracilis,Eurillas gracilis,Andropadus gracilis,2,Field1,NA,U,0,NA,Equatorial Guinea,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,77,BAK,0,NA
AVIBASE-486103D7,Eurillas gracilis,Eurillas gracilis,Eurillas gracilis,Andropadus gracilis,2,Field1,NA,U,0,NA,Ghana,NA,13.5,8.8,4.7,4.1,20.2,76,8.8,67.2,11.6,71,NNDA,1,NA
AVIBASE-486103D7,Eurillas gracilis,Eurillas gracilis,Eurillas gracilis,Andropadus gracilis,2,Field1,NA,U,0,NA,Ghana,NA,13.8,8.7,4.7,4.7,18.9,69,7,62,10.1,67,NNDA,1,NA
