gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4164080000	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	beb4ab18-ea34-42c7-a3a2-d7adfa3b43a7	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Hypsipetes	Hypsipetes everetti	haynaldi	SUBSPECIES	Hypsipetes everetti haynaldi (W.Blasius, 1890)			PH	Tarawakan, Tawi Tawi Isl.	Autonomous Region in Muslim Mindanao	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	5.106217	119.863425							1961-10-23	23	10	1961	6093912	7342046	PRESERVED_SPECIMEN	NHMD	AV	NHMD135885				CC_BY_4_0		Petersen, Erik;Andersen, Søren;Oaney, William			2026-03-18T07:45:41.603Z		COORDINATE_ROUNDED
4164079985	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	8dfb1707-db62-40e3-9364-5b72a5041830	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla fusciceps		SPECIES	Arizelocichla fusciceps (Shelley, 1893)			TZ	Mangalisa Forest		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.17	36.43							1999-12-20	20	12	1999	6100812	6100812	PRESERVED_SPECIMEN	NHMD	AV	NHMD123827				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:58.327Z		TAXON_MATCH_HIGHERRANK
4164079970	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	3c65320a-f1fe-484a-8af3-2b434a713d2c	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Andropadus	Andropadus importunus	hypoxanthus	SUBSPECIES	Andropadus importunus hypoxanthus Sharpe, 1876			TZ	Mikindani		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-10.279722	40.119722							1965-03-27	27	3	1965	6086920	2486162	PRESERVED_SPECIMEN	NHMD	AV	NHMD120838				CC_BY_4_0		Andersen, Thorkild			2026-03-18T07:45:41.599Z		COORDINATE_ROUNDED
4164079964	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	ebb44df5-e49c-4940-b208-e81369458b6f	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus barbatus		SPECIES	Pycnonotus barbatus (Desfontaines, 1789)			TZ	Mbizi Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.889722	31.68							2008-03-03	3	3	2008	2486147	2486147	PRESERVED_SPECIMEN	NHMD	AV	NHMD128975				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:41.600Z		COORDINATE_ROUNDED
4164079945	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	69953fdd-1af7-4b8f-b30e-23ff2407fd3f	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla masukuensis	roehli	SUBSPECIES	Arizelocichla masukuensis roehli (Reichenow, 1905)			TZ	Kilindi Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-5.57	37.569722							2005-05-14	14	5	2005	6086770	7340439	PRESERVED_SPECIMEN	NHMD	AV	NHMD124927				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:44.452Z		COORDINATE_ROUNDED
4164079927	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	21ffe470-b50f-4afc-b938-b6306abb1b7d	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus cabanisi	placidus	SUBSPECIES	Phyllastrephus cabanisi placidus			TZ	Liwili Kitesa Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-11.399722	34.9							2006-01-02	2	1	2006	6540392	2486087	PRESERVED_SPECIMEN	NHMD	AV	NHMD124861				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:44.451Z		COORDINATE_ROUNDED
4164079904	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	be113f89-d07d-46a9-a0ad-4118335bdc6d	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus cabanisi	placidus	SUBSPECIES	Phyllastrephus cabanisi placidus			TZ	Maguli FR		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-9.493889	34.175833							2008-12-14	14	12	2008	6540392	2486087	PRESERVED_SPECIMEN	NHMD	AV	NHMD126841				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:46.474Z		COORDINATE_ROUNDED
4164079899	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	3778a3bd-4c84-486f-8d4a-22946625b6a7	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus cabanisi	placidus	SUBSPECIES	Phyllastrephus cabanisi placidus			TZ	Nguru South Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.05	37.479722							2004-10-07	7	10	2004	6540392	2486087	PRESERVED_SPECIMEN	NHMD	AV	NHMD124856				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:44.449Z		COORDINATE_ROUNDED
4164079898	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	e7f0e29f-c59b-40af-96f6-90fb4be823bd	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla masukuensis	roehli	SUBSPECIES	Arizelocichla masukuensis roehli (Reichenow, 1905)			TZ	Liwili Kitesa Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-11.399722	34.9							2006-01-15	15	1	2006	6086770	7340439	PRESERVED_SPECIMEN	NHMD	AV	NHMD124956				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:44.449Z	StillImage	COORDINATE_ROUNDED
4164079852	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	2997737d-40ab-457c-8ba9-b878ee6fa65a	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla fusciceps		SPECIES	Arizelocichla fusciceps (Shelley, 1893)			TZ	Ijogo FR		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e									2010-01-11	11	1	2010	6100812	6100812	PRESERVED_SPECIMEN	NHMD	AV	NHMD128922				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:46.472Z		TAXON_MATCH_HIGHERRANK
4164079838	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	08c77531-1996-4a61-9971-ce9ff613a066	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	suluensis	SUBSPECIES	Pycnonotus goiavier suluensis Mearns, 1909			PH	Kaatoan	Mindanao	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	8.049	124.98							1951-11-17	17	11	1951	6094616	2486144	PRESERVED_SPECIMEN	NHMD	AV	NHMD134241				CC_BY_4_0					2026-03-18T07:45:58.317Z		
4164079822	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	381c2ee9-28ca-4a5a-b818-50f266eaddbb	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus strepitans		SPECIES	Phyllastrephus strepitans (Reichenow, 1879)			TZ	Morogoro		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.829722	37.75							1948-07-22	22	7	1948	2486084	2486084	PRESERVED_SPECIMEN	NHMD	AV	NHMD122009				CC_BY_4_0		Andersen, Thorkild			2026-03-18T07:45:44.441Z		COORDINATE_ROUNDED
4164079816	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	825b82a9-fb5b-476f-be35-2368633d79d8	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla fusciceps		SPECIES	Arizelocichla fusciceps (Shelley, 1893)			TZ	Ndundulu Forest	Iringa Region	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.8	36.5							2007-03-05	5	3	2007	6100812	6100812	PRESERVED_SPECIMEN	NHMD	AV	NHMD123845				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:41.575Z		TAXON_MATCH_HIGHERRANK
4164079797	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	7bdf0636-49e2-4375-9f71-5af5cbe4537c	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus barbatus	tricolor	SUBSPECIES	Pycnonotus barbatus tricolor			TZ	Mt Kiboriani Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.28	36.479722							2008-11-09	9	11	2008	6542538	2486147	PRESERVED_SPECIMEN	NHMD	AV	NHMD126687				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:41.572Z		COORDINATE_ROUNDED
4164079787	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	09d91dc3-115c-4223-a4bd-1b3adaff21e5	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus cabanisi	placidus	SUBSPECIES	Phyllastrephus cabanisi placidus			TZ	Uluguru Mts.		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.0	39.666667							1961-02-02	2	2	1961	6540392	2486087	PRESERVED_SPECIMEN	NHMD	AV	NHMD122021				CC_BY_4_0		Andersen, Thorkild			2026-03-18T07:45:58.315Z		COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH
4164079762	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	22aa15ed-885f-4d6e-8052-0edab5135f5c	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Hypsipetes	Hypsipetes philippinus	saturatior	SUBSPECIES	Hypsipetes philippinus saturatior (Hartert, 1916)			PH	Agay	Mindanao	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	9.051667	125.585833							1952-01-08	8	1	1952	6093854	7342036	PRESERVED_SPECIMEN	NHMD	AV	NHMD134260				CC_BY_4_0					2026-03-18T07:45:46.464Z		COORDINATE_ROUNDED
4164079754	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	f7735e78-9f37-4677-868d-21d743b3c9db	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Eurillas	Eurillas latirostris	latirostris	SUBSPECIES	Eurillas latirostris latirostris (Strickland, 1844)			TZ	Mahale Mts.	Kigoma Region	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.166667	29.75							2004-08-19	19	8	2004	6086380	7340356	PRESERVED_SPECIMEN	NHMD	AV	NHMD129726				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:44.433Z		COORDINATE_ROUNDED
4164079717	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	2798d6e5-2b4c-4dd5-bfad-965fbcdb0b4e	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus barbatus	layardi	SUBSPECIES	Pycnonotus barbatus layardi			TZ	Lossongonoi Plateau	Manyara Region	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-4.713889	37.142222							2006-08-17	17	8	2006	6094955	2486147	PRESERVED_SPECIMEN	NHMD	AV	NHMD129658				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:58.306Z		COORDINATE_ROUNDED
4164079716	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	b6a55308-2a17-434b-90b7-a6ee13d06c78	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus fischeri		SPECIES	Phyllastrephus fischeri (Reichenow, 1879)			TZ	West of Ruipa river		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-8.119722	36.33							1995-11-24	24	11	1995	2486097	2486097	PRESERVED_SPECIMEN	NHMD	AV	NHMD121902				CC_BY_4_0		Bolding Kristensen, Jan			2026-03-18T07:45:58.306Z		COORDINATE_ROUNDED
4164079711	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	e0e6dcef-18fe-4473-b887-892fe2191635	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla fusciceps		SPECIES	Arizelocichla fusciceps (Shelley, 1893)			TZ	Mdandu Forest Reserve	Njombe Region	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-9.583333	34.833333							2003-11-04	4	11	2003	6100812	6100812	PRESERVED_SPECIMEN	NHMD	AV	NHMD129700				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:58.306Z		COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK
4164079696	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	c83a350e-d753-42a5-95de-d1a7e84d100d	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla masukuensis	roehli	SUBSPECIES	Arizelocichla masukuensis roehli (Reichenow, 1905)			TZ	Nguru South Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.05	37.479722							2003-06-14	14	6	2003	6086770	7340439	PRESERVED_SPECIMEN	NHMD	AV	NHMD122885				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:44.428Z		COORDINATE_ROUNDED
4164079695	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	c3ba1e6f-8c85-45bb-9617-5555f167099e	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus flavostriatus	uzungwensis	SUBSPECIES	Phyllastrephus flavostriatus uzungwensis Jensen & Stuart, 1982			TZ	Ukami Forest		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.88	36.419722							2003			2003	6086093	2486089	PRESERVED_SPECIMEN	NHMD	AV	NHMD123083				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:46.458Z		COORDINATE_ROUNDED
4164079693	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	76122625-21f5-4663-ac2c-2dd83b050a43	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla fusciceps		SPECIES	Arizelocichla fusciceps (Shelley, 1893)			TZ	Ndundulu Forest	Iringa Region	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.8	36.5							2007-06-12	12	6	2007	6100812	6100812	PRESERVED_SPECIMEN	NHMD	AV	NHMD124815				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:58.304Z		TAXON_MATCH_HIGHERRANK
4164079669	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	e59d36d2-2b5b-4fa5-b307-e32b0ba34ab7	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Hypsipetes	Hypsipetes philippinus	saturatior	SUBSPECIES	Hypsipetes philippinus saturatior (Hartert, 1916)			PH	Opol	Mindanao	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	8.52	124.573333							1951-08-26	26	8	1951	6093854	7342036	PRESERVED_SPECIMEN	NHMD	AV	NHMD134274				CC_BY_4_0					2026-03-18T07:45:41.557Z		COORDINATE_ROUNDED
4164079645	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	3edf358a-bb13-445e-8f6d-aea420b5b2aa	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla masukuensis	roehli	SUBSPECIES	Arizelocichla masukuensis roehli (Reichenow, 1905)			TZ	Nguru South Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.05	37.479722							2004-10-08	8	10	2004	6086770	7340439	PRESERVED_SPECIMEN	NHMD	AV	NHMD124969				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:46.451Z		COORDINATE_ROUNDED
4164079629	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	f22f28b0-8528-48a0-b060-a730e0581ee3	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus cabanisi	placidus	SUBSPECIES	Phyllastrephus cabanisi placidus			TZ	Ndundulu Forest	Iringa Region	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.8	36.5							2007-06-19	19	6	2007	6540392	2486087	PRESERVED_SPECIMEN	NHMD	AV	NHMD124891				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:44.422Z		
4164079626	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	02033977-1b4c-4954-a886-c309685571e8	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla fusciceps		SPECIES	Arizelocichla fusciceps (Shelley, 1893)			TZ	Nguru South Forest Reserve	Morogoro Region	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.05	37.479722							2004-10-05	5	10	2004	6100812	6100812	PRESERVED_SPECIMEN	NHMD	AV	NHMD124816				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:41.551Z		COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK
4164079612	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	3832e3c0-62a5-4479-bb16-96ba388cdc9a	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Chlorocichla	Chlorocichla flaviventris	centralis	SUBSPECIES	Chlorocichla flaviventris centralis Reichenow, 1887			TZ	Mikindani		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-10.279722	40.119722							1966-07-15	15	7	1966	6086621	2486173	PRESERVED_SPECIMEN	NHMD	AV	NHMD118498				CC_BY_4_0		Andersen, Thorkild			2026-03-18T07:45:46.450Z		COORDINATE_ROUNDED
4164079574	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	4387504c-481b-4f73-879d-fd5c8ab29b2b	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus flavostriatus	tenuirostris	SUBSPECIES	Phyllastrephus flavostriatus tenuirostris (Fischer & Reichenow, 1884)			TZ	Nguru South Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.05	37.479722							2004-10-14	14	10	2004	6086107	2486089	PRESERVED_SPECIMEN	NHMD	AV	NHMD123776				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:41.545Z		COORDINATE_ROUNDED
4164079569	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	b7bd837e-cb84-48c6-9b08-68ad6f205fd1	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Bleda	Bleda syndactylus	woosnami	SUBSPECIES	Bleda syndactylus woosnami Ogilvie-Grant, 1907			SS	Talanga Forest		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	4.029236	32.751611							1980-12-01	1	12	1980	6086855	7340458	PRESERVED_SPECIMEN	NHMD	AV	NHMD129034				CC_BY_4_0		Jensen, Flemming			2026-03-18T07:45:46.447Z		COORDINATE_ROUNDED
4164079564	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	092faa6a-94b1-40a7-bfd1-139c36a7a201	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Eurillas	Eurillas virens	zombensis	SUBSPECIES	Eurillas virens zombensis (Shelley, 1894)			TZ	Ndundulu Forest	Iringa Region	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.8	36.5							2007-06-24	24	6	2007	6086343	7340348	PRESERVED_SPECIMEN	NHMD	AV	NHMD125036				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:41.543Z		
4164079534	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	b6c81a98-61fc-4bf6-aa2f-878fc5822a0a	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus cabanisi	placidus	SUBSPECIES	Phyllastrephus cabanisi placidus			TZ	Poroto Mts FR		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-9.016667	33.75							2008-04-02	2	4	2008	6540392	2486087	PRESERVED_SPECIMEN	NHMD	AV	NHMD125810				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:41.541Z		COORDINATE_ROUNDED
4164079524	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	7e2ee553-f463-46c1-b6b7-2fd675e2b593	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla fusciceps		SPECIES	Arizelocichla fusciceps (Shelley, 1893)			TZ	Mafwemiro Forest		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.829722	36.569722							2002-11-22	22	11	2002	6100812	6100812	PRESERVED_SPECIMEN	NHMD	AV	NHMD122761				CC_BY_4_0		Bolding Kristensen, Jan			2026-03-18T07:45:46.445Z		COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK
4164079516	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	f3d1cab2-8e5f-4bfd-b970-970ca43d644c	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus fischeri		SPECIES	Phyllastrephus fischeri (Reichenow, 1879)			TZ	Mikindani		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-10.279722	40.119722							1966-07-12	12	7	1966	2486097	2486097	PRESERVED_SPECIMEN	NHMD	AV	NHMD118513				CC_BY_4_0		Andersen, Thorkild			2026-03-18T07:45:46.444Z		COORDINATE_ROUNDED
4164079493	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	b4460363-8902-4251-98ba-132cae0f7884	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus flavostriatus	uzungwensis	SUBSPECIES	Phyllastrephus flavostriatus uzungwensis Jensen & Stuart, 1982			TZ	Ndundulu Forest	Iringa Region	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.8	36.5							2007-06-10	10	6	2007	6086093	2486089	PRESERVED_SPECIMEN	NHMD	AV	NHMD124807				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:44.409Z		
4164079479	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	1a99d89b-b333-4e15-b5e7-958f2dae88bf	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla milanjensis	striifacies	SUBSPECIES	Arizelocichla milanjensis striifacies			TZ	Uluguru Mts.		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.0	39.666667							1961-02-26	26	2	1961	6540503	7340424	PRESERVED_SPECIMEN	NHMD	AV	NHMD120876				CC_BY_4_0		Andersen, Thorkild			2026-03-18T07:45:46.442Z		COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH
4164079473	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	f806bfbc-bda2-4134-9954-ba3ffd91ff56	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla masukuensis	roehli	SUBSPECIES	Arizelocichla masukuensis roehli (Reichenow, 1905)			TZ	Nguru South Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.05	37.479722							2005-03-24	24	3	2005	6086770	7340439	PRESERVED_SPECIMEN	NHMD	AV	NHMD124943				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:44.405Z		COORDINATE_ROUNDED
4164079468	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	28789831-f757-45fd-9b4f-696080f360d7	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus albigula		SPECIES	Phyllastrephus albigula (Grote, 1919)			TZ	Nguru South Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.05	37.479722							2003-06-21	21	6	2003	6086037	6086037	PRESERVED_SPECIMEN	NHMD	AV	NHMD122914				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:41.534Z		COORDINATE_ROUNDED
4164079456	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	c12563be-a4a2-4660-ba3b-74a0239a55ec	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla masukuensis		SPECIES	Arizelocichla masukuensis (Shelley, 1897)			TZ	Mahale Mts.		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.199722	29.829722							1951-02-02	2	2	1951	7340439	7340439	PRESERVED_SPECIMEN	NHMD	AV	NHMD120825				CC_BY_4_0		Andersen, Thorkild			2026-03-18T07:45:58.280Z		COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK
4164079449	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	46ce4c65-1cdf-40bc-a2ed-d4d48a3fd06b	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Eurillas	Eurillas latirostris	latirostris	SUBSPECIES	Eurillas latirostris latirostris (Strickland, 1844)			CD	Katungulu		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-1.915556	28.537778							2008-03-03	3	3	2008	6086380	7340356	PRESERVED_SPECIMEN	NHMD	AV	NHMD127260				CC_BY_4_0		Kizungu, B.			2026-03-18T07:45:41.532Z		COORDINATE_ROUNDED
4164079434	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	959cc99b-6851-4b38-a5f2-2188c4c36841	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Eurillas	Eurillas virens	zombensis	SUBSPECIES	Eurillas virens zombensis (Shelley, 1894)			TZ	Kanga Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.0	37.7							2003-11-20	20	11	2003	6086343	7340348	PRESERVED_SPECIMEN	NHMD	AV	NHMD126322				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:44.402Z		
4164079376	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	291cdd5d-2990-4b2e-a8ac-d27b72bc546b	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus albigularis		SPECIES	Phyllastrephus albigularis (Sharpe, 1882)				unnamed locality		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e													2486093	2486093	PRESERVED_SPECIMEN	NHMD	AV	NHMD137401				CC_BY_4_0					2026-03-18T07:45:41.519Z		
4164079351	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	74c63cd6-b688-4c8f-8083-d6a59ae0eb72	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla fusciceps		SPECIES	Arizelocichla fusciceps (Shelley, 1893)			TZ	Ukami Forest		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.88	36.419722							2003-03-17	17	3	2003	6100812	6100812	PRESERVED_SPECIMEN	NHMD	AV	NHMD123820				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:41.516Z		COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK
4164079346	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	6149eafb-fd8c-497f-8f80-811942743a88	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Eurillas	Eurillas virens	zombensis	SUBSPECIES	Eurillas virens zombensis (Shelley, 1894)			TZ	Ndundulu Forest	Iringa Region	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.8	36.5							2006-12-28	28	12	2006	6086343	7340348	PRESERVED_SPECIMEN	NHMD	AV	NHMD125021				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:44.392Z		
