"gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue",,,,,
"863571800	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:64352	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	goiavier	SUBSPECIES	Pycnonotus goiavier goiavier (Scopoli"," 1786)	Pycnonotus goiavier goiavier		PH	Hugao"," Banaul		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862									1913-05-28	28	5	1913	7342192	2486144	PRESERVED_SPECIMEN	MCZ	Orn	64352		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	E. C. Bacon			2026-04-18T11:44:44.225Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,
"863571799	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:277744	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	goiavier	SUBSPECIES	Pycnonotus goiavier goiavier (Scopoli"," 1786)	Pycnonotus goiavier goiavier		PH	Dumaguete"," Silliman Farm		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	9.3023	123.3115	301.0	1.0E-5					1950-02-26	26	2	1950	7342192	2486144	PRESERVED_SPECIMEN	MCZ	Orn	277744		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Domingo Empeso			2026-04-18T11:47:45.981Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,
"863571797	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:86690	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	goiavier	SUBSPECIES	Pycnonotus goiavier goiavier (Scopoli"," 1786)	Pycnonotus goiavier goiavier		PH	Camiguin"," Mambajao		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	11.2895	124.4482	3036.0	1.0E-5					1921-08-02	2	8	1921	7342192	2486144	PRESERVED_SPECIMEN	MCZ	Orn	86690		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	William C. Forbes			2026-04-18T11:46:32.871Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,
"863571795	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:83226	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus aurigaster	klossi	SUBSPECIES	Pycnonotus aurigaster klossi (Gyldenstolpe"," 1920)	Pycnonotus aurigaster klossi		TH	Koon Tan		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862													6094815	2486121	PRESERVED_SPECIMEN	MCZ	Orn	83226		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Emil Eisenhofer			2026-04-18T11:44:44.795Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571794	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:41288	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	suluensis	SUBSPECIES	Pycnonotus goiavier suluensis Mearns"," 1909	Pycnonotus goiavier suluensis		PH	Isabella	Autonomous Region in Muslim Mindanao	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	10.2048	122.9888	3036.0	1.0E-5									6094616	2486144	PRESERVED_SPECIMEN	MCZ	Orn	41288		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	E. L. Moseley			2026-04-18T11:47:55.953Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571793	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:74769	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus plumosus	plumosus	SUBSPECIES	Pycnonotus plumosus plumosus Blyth"," 1845	Pycnonotus plumosus plumosus			[no specific locality data]		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862													7342183	2486122	PRESERVED_SPECIMEN	MCZ	Orn	74769		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College				2026-04-18T11:45:59.556Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571791	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:194488	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	suluensis	SUBSPECIES	Pycnonotus goiavier suluensis Mearns"," 1909	Pycnonotus goiavier suluensis		PH	Zamboaga		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862									1937-03-28	28	3	1937	6094616	2486144	PRESERVED_SPECIMEN	MCZ	Orn	194488		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Barbara Lawrence			2026-04-18T11:46:56.115Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571790	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:196616	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus aurigaster	klossi	SUBSPECIES	Pycnonotus aurigaster klossi (Gyldenstolpe"," 1920)	Pycnonotus aurigaster klossi		TH	Mt. Nangkao		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862									1937-04-19	19	4	1937	6094815	2486121	PRESERVED_SPECIMEN	MCZ	Orn	196616		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Griswold			2026-04-18T11:47:36.933Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571789	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:279180	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	suluensis	SUBSPECIES	Pycnonotus goiavier suluensis Mearns"," 1909	Pycnonotus goiavier suluensis		PH	Miatan", Katipunan," Zambanga		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	14.5576	121.0771	3036.0	1.0E-5					1952-05-20	20	5	1952	6094616	2486144	PRESERVED_SPECIMEN	MCZ	Orn	279180		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Dioscoro S. Rabor			2026-04-18T11:46:49.069Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,
"863571788	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:264704	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus luteolus	luteolus	SUBSPECIES	Pycnonotus luteolus luteolus (Lesson"," 1841)	Pycnonotus luteolus luteolus		IN	Sabelte"," Poivai Lake		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862									1937-02-12	12	2	1937	7342198	2486119	PRESERVED_SPECIMEN	MCZ	Orn	264704		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College				2026-04-18T11:47:19.955Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,
"863571784	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:57515	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	goiavier	SUBSPECIES	Pycnonotus goiavier goiavier (Scopoli"," 1786)	Pycnonotus goiavier goiavier		PH	[no specific locality data]		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	13.0	122.0	927595.0	1.0E-5					1911-01-01/1911-01-31		1	1911	7342192	2486144	PRESERVED_SPECIMEN	MCZ	Orn	57515		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	William C. Forbes			2026-04-18T11:44:44.006Z		CONTINENT_COORDINATE_MISMATCH;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571781	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:151511	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus luteolus	insulae	SUBSPECIES	Pycnonotus luteolus insulae Whistler & Kinnear"," 1932	Pycnonotus luteolus insulae		LK	Colombo	Western Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	6.92215	79.8667	6641.0	1.0E-5									6094664	2486119	PRESERVED_SPECIMEN	MCZ	Orn	151511		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College				2026-04-18T11:47:38.941Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571780	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:59654	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus plumosus	plumosus	SUBSPECIES	Pycnonotus plumosus plumosus Blyth"," 1845	Pycnonotus plumosus plumosus		ID	Bantam"," Daror		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	3.5963	98.7197	3036.0	1.0E-5					1909-06-14	14	6	1909	7342183	2486122	PRESERVED_SPECIMEN	MCZ	Orn	59654		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Owen Frederick Bryant			2026-04-18T11:47:44.912Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,
"863571777	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:59655	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus plumosus	plumosus	SUBSPECIES	Pycnonotus plumosus plumosus Blyth"," 1845	Pycnonotus plumosus plumosus		ID	Depok		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-6.4	106.81861	11915.0	1.0E-5					1909-07-02	2	7	1909	7342183	2486122	PRESERVED_SPECIMEN	MCZ	Orn	59655		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Owen Frederick Bryant			2026-04-18T11:47:47.045Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571775	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:64351	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	goiavier	SUBSPECIES	Pycnonotus goiavier goiavier (Scopoli"," 1786)	Pycnonotus goiavier goiavier		PH	Hugao"," Quanga		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862									1913-05-28	28	5	1913	7342192	2486144	PRESERVED_SPECIMEN	MCZ	Orn	64351		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Heiser			2026-04-18T11:44:44.163Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,
"863571773	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:194491	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	suluensis	SUBSPECIES	Pycnonotus goiavier suluensis Mearns"," 1909	Pycnonotus goiavier suluensis		PH	Zamboaga		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862									1937-04-05	5	4	1937	6094616	2486144	PRESERVED_SPECIMEN	MCZ	Orn	194491		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Barbara Lawrence			2026-04-18T11:47:20.073Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571772	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:86691	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	goiavier	SUBSPECIES	Pycnonotus goiavier goiavier (Scopoli"," 1786)	Pycnonotus goiavier goiavier		PH	Hugao"," Banguel		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	11.5763	124.8884	3036.0	1.0E-5					1921-05-27	27	5	1921	7342192	2486144	PRESERVED_SPECIMEN	MCZ	Orn	86691		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	William C. Forbes			2026-04-18T11:48:35.740Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,
"863571769	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:51613	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus sinensis		SPECIES	Pycnonotus sinensis (Gmelin"," 1789)	Pycnonotus sinensis hoyi		CN	Nan Chi Hsien	Sichuan	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	37.56222	115.55889	301.0	1.0E-5					1908-04-29	29	4	1908	2486150	2486150	PRESERVED_SPECIMEN	MCZ	Orn	51613		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Walter Reeves Zappey			2026-04-18T11:46:44.885Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,,
"863571765	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:279182	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	suluensis	SUBSPECIES	Pycnonotus goiavier suluensis Mearns"," 1909	Pycnonotus goiavier suluensis		PH	Matam", Katipunan," Zambanga		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	14.5576	121.0771	3036.0	1.0E-5					1952-05-25	25	5	1952	6094616	2486144	PRESERVED_SPECIMEN	MCZ	Orn	279182		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Dioscoro S. Rabor			2026-04-18T11:46:51.176Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,
"863571764	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:277743	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	suluensis	SUBSPECIES	Pycnonotus goiavier suluensis Mearns"," 1909	Pycnonotus goiavier suluensis		PH	Sigayan", Katipunan," Zambanga		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	6.66889	124.56306	3036.0	1.0E-5					1950-05-31	31	5	1950	6094616	2486144	PRESERVED_SPECIMEN	MCZ	Orn	277743		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Dioscoro S. Rabor			2026-04-18T11:47:46.108Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,
"863571763	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:277741	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	suluensis	SUBSPECIES	Pycnonotus goiavier suluensis Mearns"," 1909	Pycnonotus goiavier suluensis		PH	Gubat", Katipunan," Zambanga		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	6.66889	124.56306	3036.0	1.0E-5					1950-05-31	31	5	1950	6094616	2486144	PRESERVED_SPECIMEN	MCZ	Orn	277741		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Dioscoro S. Rabor			2026-04-18T11:47:42.099Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,
"863571760	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:51591	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus xanthorrhous	andersoni	SUBSPECIES	Pycnonotus xanthorrhous andersoni (Swinhoe"," 1870)	Pycnonotus xanthorrhous andersoni		CN	Chin Chi Hsien	Sichuan	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	35.42722	114.10389	301.0	1.0E-5					1908-10-07	7	10	1908	6095052	2486130	PRESERVED_SPECIMEN	MCZ	Orn	51591		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Walter Reeves Zappey			2026-04-18T11:48:09.831Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571759	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:41289	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	suluensis	SUBSPECIES	Pycnonotus goiavier suluensis Mearns"," 1909	Pycnonotus goiavier suluensis		PH	Ayala		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	6.95834	121.94997	3036.0	1.0E-5									6094616	2486144	PRESERVED_SPECIMEN	MCZ	Orn	41289		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	E. L. Moseley			2026-04-18T11:47:42.333Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571756	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:34239	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus luteolus	luteolus	SUBSPECIES	Pycnonotus luteolus luteolus (Lesson"," 1841)	Pycnonotus luteolus luteolus		IN	Shillong	Meghalaya	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	25.57863	91.88548	8331.0	1.0E-5									7342198	2486119	PRESERVED_SPECIMEN	MCZ	Orn	34239		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College				2026-04-18T11:48:30.655Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571754	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:57518	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	goiavier	SUBSPECIES	Pycnonotus goiavier goiavier (Scopoli"," 1786)	Pycnonotus goiavier goiavier		PH	[no specific locality data]		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	13.0	122.0	927595.0	1.0E-5									7342192	2486144	PRESERVED_SPECIMEN	MCZ	Orn	57518		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	William C. Forbes			2026-04-18T11:46:00.737Z		CONTINENT_COORDINATE_MISMATCH;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571753	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:57517	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	goiavier	SUBSPECIES	Pycnonotus goiavier goiavier (Scopoli"," 1786)	Pycnonotus goiavier goiavier		PH	[no specific locality data]		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	13.0	122.0	927595.0	1.0E-5									7342192	2486144	PRESERVED_SPECIMEN	MCZ	Orn	57517		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	William C. Forbes			2026-04-18T11:46:41.052Z		CONTINENT_COORDINATE_MISMATCH;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571750	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:86692	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	goiavier	SUBSPECIES	Pycnonotus goiavier goiavier (Scopoli"," 1786)	Pycnonotus goiavier goiavier		PH			PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	15.03825	121.35629	406900.0	1.0E-5					1921-05-26	26	5	1921	7342192	2486144	PRESERVED_SPECIMEN	MCZ	Orn	86692		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	William C. Forbes			2026-04-18T11:44:44.852Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571748	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:57516	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	goiavier	SUBSPECIES	Pycnonotus goiavier goiavier (Scopoli"," 1786)	Pycnonotus goiavier goiavier		PH	[no specific locality data]		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	13.0	122.0	927595.0	1.0E-5									7342192	2486144	PRESERVED_SPECIMEN	MCZ	Orn	57516		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	William C. Forbes			2026-04-18T11:47:05.287Z		CONTINENT_COORDINATE_MISMATCH;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571745	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:277742	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	suluensis	SUBSPECIES	Pycnonotus goiavier suluensis Mearns"," 1909	Pycnonotus goiavier suluensis		PH	Sigayan", Katipunan," Zambanga		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	6.66889	124.56306	3036.0	1.0E-5					1950-05-31	31	5	1950	6094616	2486144	PRESERVED_SPECIMEN	MCZ	Orn	277742		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Dioscoro S. Rabor			2026-04-18T11:47:56.764Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,
"863571744	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:51611	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus xanthorrhous	andersoni	SUBSPECIES	Pycnonotus xanthorrhous andersoni (Swinhoe"," 1870)	Pycnonotus xanthorrhous andersoni		CN	Ching Chi-Hsien	Sichuan	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	34.08863	108.39783	301.0	1.0E-5					1908-10-07	7	10	1908	6095052	2486130	PRESERVED_SPECIMEN	MCZ	Orn	51611		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Walter Reeves Zappey			2026-04-18T11:44:43.605Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571735	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:57514	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	goiavier	SUBSPECIES	Pycnonotus goiavier goiavier (Scopoli"," 1786)	Pycnonotus goiavier goiavier		PH	[no specific locality data]		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	13.0	122.0	927595.0	1.0E-5					1911-01-01/1911-01-31		1	1911	7342192	2486144	PRESERVED_SPECIMEN	MCZ	Orn	57514		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	William C. Forbes			2026-04-18T11:47:05.303Z		CONTINENT_COORDINATE_MISMATCH;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571733	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:51617	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus sinensis		SPECIES	Pycnonotus sinensis (Gmelin"," 1789)	Pycnonotus sinensis hoyi		CN	Ichang-Hsien [=Yichang district]	Hubei	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	30.71444	111.28472	301.0	1.0E-5					1909-01-20	20	1	1909	2486150	2486150	PRESERVED_SPECIMEN	MCZ	Orn	51617		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Walter Reeves Zappey			2026-04-18T11:44:44.085Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,,
"863571725	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:51621	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus sinensis		SPECIES	Pycnonotus sinensis (Gmelin"," 1789)	Pycnonotus sinensis hoyi		CN	Ichang [=Yichang]	Hubei	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	30.71444	111.28472	301.0	1.0E-5					1907-03-17	17	3	1907	2486150	2486150	PRESERVED_SPECIMEN	MCZ	Orn	51621		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Walter Reeves Zappey			2026-04-18T11:47:09.531Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,,
"863571724	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:130401	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus xanthorrhous	andersoni	SUBSPECIES	Pycnonotus xanthorrhous andersoni (Swinhoe"," 1870)	Pycnonotus xanthorrhous andersoni		CN	Chinkiang [=Zhenjiang]	Jiangsu	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	32.03371	119.51839	301.0	1.0E-5					1903-05-18	18	5	1903	6095052	2486130	PRESERVED_SPECIMEN	MCZ	Orn	130401		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College				2026-04-18T11:48:04.745Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571722	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:51590	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus xanthorrhous	andersoni	SUBSPECIES	Pycnonotus xanthorrhous andersoni (Swinhoe"," 1870)	Pycnonotus xanthorrhous andersoni		CN	Chin Chi Hsien	Sichuan	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	35.42722	114.10389	301.0	1.0E-5					1908-10-07	7	10	1908	6095052	2486130	PRESERVED_SPECIMEN	MCZ	Orn	51590		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Walter Reeves Zappey			2026-04-18T11:48:15.162Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571721	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:51595	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus xanthorrhous	andersoni	SUBSPECIES	Pycnonotus xanthorrhous andersoni (Swinhoe"," 1870)	Pycnonotus xanthorrhous andersoni		CN	Wu Shan Hsien	Sichuan	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	31.58822	104.36796	301.0	1.0E-5					1908-03-26	26	3	1908	6095052	2486130	PRESERVED_SPECIMEN	MCZ	Orn	51595		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Walter Reeves Zappey			2026-04-18T11:48:04.089Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571715	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:51612	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus sinensis		SPECIES	Pycnonotus sinensis (Gmelin"," 1789)	Pycnonotus sinensis hoyi		CN	Wan Hsien	Sichuan	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	31.58822	104.36796	301.0	1.0E-5					1909-01-06	6	1	1909	2486150	2486150	PRESERVED_SPECIMEN	MCZ	Orn	51612		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Walter Reeves Zappey			2026-04-18T11:46:44.489Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,,
